Date,City,PM2.5,PM10,NO2,SO2,CO,O3,AQI,Weather
2024-11-09,Lucknow,113.88,82.66,48.7,23.69,8.65,114.9,78.39,Rainy
2024-11-08,Delhi,147.94,145.6,71.44,54.11,4.34,11.15,78.94,Hazy
2024-11-08,Mumbai,241.02,240.43,149.24,20.74,9.59,32.13,129.91,Foggy
2024-11-08,Bangalore,37.18,70.27,23.74,7.64,3.34,22.42,32.44,Foggy
2024-11-08,Kolkata,248.04,115.46,46.62,93.36,9.94,18.47,103.56,Hazy
2024-11-08,Chennai,81.81,205.5,142.82,21.87,9.98,174.07,120.98,Hazy
2024-11-08,Hyderabad,24.38,65.78,135.9,68.68,9.24,42.64,71.63,Cloudy
2024-11-08,Pune,94.59,92.67,126.46,93.37,9.75,121.79,104.4,Clear
2024-11-08,Ahmedabad,56.17,105.63,71.25,23.45,2.11,88.61,61.04,Foggy
2024-11-08,Jaipur,59.43,174.45,45.24,5.04,3.23,133.58,75.01,Clear
2024-11-08,Lucknow,117.3,240.25,141.12,42.56,6.98,120.88,121.98,Cloudy
2024-11-07,Delhi,69.55,169.09,138.69,70.38,0.77,155.39,101.8,Clear
2024-11-07,Mumbai,49.71,62.28,100.95,18.9,6.95,136.34,72.95,Rainy
2024-11-07,Bangalore,105.32,251.03,34.89,23.35,7.74,81.22,95.54,Hazy
2024-11-07,Kolkata,96.68,119.64,64.36,13.23,3.84,68.53,66.81,Rainy
2024-11-07,Chennai,72.54,253.78,115.49,47.74,3.92,157.8,114.42,Foggy
2024-11-07,Hyderabad,89.76,119.96,127.74,10.55,7.86,129.4,92.67,Cloudy
2024-11-07,Pune,104.59,234.07,46.49,13.41,5.12,53.63,83.9,Rainy
2024-11-07,Ahmedabad,114.37,225.6,138.99,6.12,7.06,15.52,95.2,Hazy
2024-11-07,Jaipur,141.33,206.12,35.28,12.8,6.34,125.65,97.43,Rainy
2024-11-07,Lucknow,76.93,286.65,139.01,46.87,5.14,50.8,108.61,Rainy
2024-11-06,Delhi,175.51,137.94,136.2,27.87,7.85,52.4,101.4,Clear
2024-11-06,Mumbai,198.0,168.16,68.79,93.01,5.83,147.78,122.34,Cloudy
2024-11-06,Bangalore,195.7,71.77,122.49,68.07,9.56,38.66,98.71,Cloudy
2024-11-06,Kolkata,129.6,240.74,142.4,47.69,0.52,10.24,95.98,Rainy
2024-11-06,Chennai,194.04,160.44,53.29,63.24,8.86,113.4,112.17,Foggy
2024-11-06,Hyderabad,214.72,273.23,97.04,79.3,1.87,41.96,120.83,Hazy
2024-11-06,Pune,178.99,261.94,24.8,80.0,9.02,88.99,120.82,Rainy
2024-11-06,Ahmedabad,50.66,294.66,147.43,84.63,7.64,145.82,133.27,Clear
2024-11-06,Jaipur,198.54,245.28,41.88,33.37,4.24,45.91,101.23,Cloudy
2024-11-06,Lucknow,111.39,106.57,93.06,96.3,4.69,14.01,78.04,Foggy
2024-11-05,Delhi,95.25,239.11,111.61,17.55,3.92,90.15,98.81,Foggy
2024-11-05,Mumbai,245.49,217.0,58.92,84.82,2.74,51.59,114.2,Hazy
2024-11-05,Bangalore,127.67,296.13,47.19,46.31,8.32,154.5,125.83,Foggy
2024-11-05,Kolkata,224.79,47.93,58.32,52.33,5.6,14.19,75.59,Rainy
2024-11-05,Chennai,61.49,166.66,47.39,79.28,1.74,155.39,87.94,Cloudy
2024-11-05,Hyderabad,63.62,291.85,148.19,79.13,6.06,140.86,130.71,Rainy
2024-11-05,Pune,122.19,256.65,27.55,63.3,7.87,107.28,109.28,Cloudy
2024-11-05,Ahmedabad,168.26,51.24,146.91,98.15,7.26,35.68,95.47,Foggy
2024-11-05,Jaipur,240.87,291.5,63.95,51.74,5.54,118.3,136.96,Clear
2024-11-05,Lucknow,70.5,121.28,144.84,74.84,1.85,121.98,91.99,Clear
2024-11-04,Delhi,92.13,171.68,132.83,51.15,9.24,122.06,110.38,Cloudy
2024-11-04,Mumbai,224.84,136.53,72.97,16.07,7.09,54.14,95.91,Hazy
2024-11-04,Bangalore,91.73,116.99,98.06,35.08,5.9,57.7,76.43,Clear
2024-11-04,Kolkata,109.5,61.47,116.71,84.69,4.16,40.49,75.74,Cloudy
2024-11-04,Chennai,211.88,121.99,134.05,7.19,7.41,20.06,94.88,Clear
2024-11-04,Hyderabad,160.1,140.06,41.47,79.3,4.95,122.56,98.83,Rainy
2024-11-04,Pune,249.68,234.85,69.2,77.26,8.96,160.76,146.89,Foggy
2024-11-04,Ahmedabad,244.86,242.36,28.13,18.14,1.23,44.27,98.34,Hazy
2024-11-04,Jaipur,165.02,272.71,100.25,72.64,3.12,177.36,136.53,Clear
2024-11-04,Lucknow,94.72,183.36,146.35,28.27,7.05,40.45,93.94,Hazy
2024-11-03,Delhi,25.86,151.49,108.96,66.42,9.46,60.99,84.72,Foggy
2024-11-03,Mumbai,168.89,75.58,90.62,41.63,5.03,161.68,98.12,Cloudy
2024-11-03,Bangalore,49.37,261.2,129.56,11.71,9.35,174.47,119.97,Clear
2024-11-03,Kolkata,242.32,220.58,126.57,36.83,9.67,25.4,124.73,Rainy
2024-11-03,Chennai,242.61,288.54,22.68,64.79,5.35,157.2,138.22,Hazy
2024-11-03,Hyderabad,207.09,164.18,52.0,15.87,2.05,61.72,86.89,Clear
2024-11-03,Pune,79.63,37.28,20.05,78.21,4.75,155.61,69.71,Foggy
2024-11-03,Ahmedabad,130.97,232.55,85.96,44.09,5.75,103.33,109.07,Foggy
2024-11-03,Jaipur,221.57,48.92,16.1,27.29,6.0,103.98,79.64,Cloudy
2024-11-03,Lucknow,101.97,104.43,61.74,81.91,5.6,20.16,71.03,Clear
2024-11-02,Delhi,39.21,197.34,40.14,59.2,5.34,126.0,85.88,Hazy
2024-11-02,Mumbai,80.07,251.8,57.93,52.45,6.63,50.07,93.1,Foggy
2024-11-02,Bangalore,246.07,172.73,61.63,6.24,6.35,103.86,109.0,Cloudy
2024-11-02,Kolkata,143.14,42.48,130.76,8.57,3.47,52.22,68.64,Hazy
2024-11-02,Chennai,211.39,159.03,77.44,58.75,8.94,29.08,104.18,Cloudy
2024-11-02,Hyderabad,152.27,184.66,89.47,15.22,3.2,172.19,107.63,Foggy
2024-11-02,Pune,232.42,174.55,142.63,9.04,1.55,71.96,107.68,Cloudy
2024-11-02,Ahmedabad,247.31,183.88,27.55,9.7,4.1,77.91,97.89,Rainy
2024-11-02,Jaipur,223.41,248.62,23.79,42.19,7.26,52.43,110.51,Rainy
2024-11-02,Lucknow,228.38,164.52,102.42,5.47,7.36,147.81,120.37,Clear
2024-11-01,Delhi,175.35,220.96,89.52,93.08,9.77,77.12,125.62,Clear
2024-11-01,Mumbai,109.73,88.82,120.63,19.4,5.28,44.75,72.69,Cloudy
2024-11-01,Bangalore,70.71,249.36,33.02,38.45,3.67,56.47,80.78,Rainy
2024-11-01,Kolkata,50.3,125.79,66.37,47.15,7.53,41.15,67.68,Hazy
2024-11-01,Chennai,228.65,178.9,95.2,93.15,0.81,154.42,126.4,Cloudy
2024-11-01,Hyderabad,62.49,76.57,42.8,11.9,3.7,33.58,44.06,Clear
2024-11-01,Pune,106.63,148.13,103.37,46.12,4.33,47.44,82.5,Cloudy
2024-11-01,Ahmedabad,187.84,194.96,11.16,18.12,2.42,61.93,83.04,Clear
2024-11-01,Jaipur,20.59,264.27,40.13,48.44,3.61,13.96,70.58,Foggy
2024-11-01,Lucknow,138.03,79.59,110.39,22.21,8.71,161.74,99.84,Clear
2024-10-31,Delhi,78.56,183.68,40.63,71.68,5.11,118.68,90.72,Clear
2024-10-31,Mumbai,242.12,222.06,63.92,89.69,9.48,110.02,137.1,Cloudy
2024-10-31,Bangalore,111.9,154.88,109.71,53.87,3.36,105.72,94.95,Foggy
2024-10-31,Kolkata,202.49,188.62,130.33,10.04,5.82,120.26,118.32,Hazy
2024-10-31,Chennai,166.8,224.08,75.39,64.63,8.43,156.9,128.68,Hazy
2024-10-31,Hyderabad,91.85,286.3,131.81,77.49,9.73,137.73,137.08,Cloudy
2024-10-31,Pune,196.83,34.63,118.49,72.98,6.61,117.26,101.05,Rainy
2024-10-31,Ahmedabad,154.73,139.13,145.19,34.03,1.57,165.87,109.11,Clear
2024-10-31,Jaipur,104.22,144.49,130.57,91.93,4.7,69.76,98.0,Rainy
2024-10-31,Lucknow,211.17,128.12,45.68,7.66,8.17,157.14,105.25,Rainy
2024-10-30,Delhi,143.25,207.34,100.2,22.15,7.95,43.2,99.27,Rainy
2024-10-30,Mumbai,104.58,293.71,25.57,7.4,5.56,179.72,111.1,Cloudy
2024-10-30,Bangalore,217.45,203.45,141.3,43.44,0.92,77.87,115.45,Clear
2024-10-30,Kolkata,104.77,268.57,143.67,12.62,7.21,99.79,116.92,Cloudy
2024-10-30,Chennai,39.15,202.01,34.53,68.65,7.8,76.09,83.07,Hazy
2024-10-30,Hyderabad,239.9,54.08,66.24,57.58,3.83,147.09,100.53,Rainy
2024-10-30,Pune,62.06,101.6,97.16,9.6,5.89,124.28,75.6,Rainy
2024-10-30,Ahmedabad,212.07,275.16,66.43,69.55,7.6,119.47,136.45,Rainy
2024-10-30,Jaipur,114.63,273.07,92.51,83.62,8.35,146.65,132.33,Cloudy
2024-10-30,Lucknow,240.31,232.62,114.72,42.72,5.04,17.88,116.44,Hazy
2024-10-29,Delhi,60.77,134.14,78.18,34.98,1.72,84.7,68.33,Clear
2024-10-29,Mumbai,192.16,223.12,23.44,91.1,9.63,85.84,118.66,Cloudy
2024-10-29,Bangalore,62.94,226.5,65.42,35.74,4.11,110.46,90.36,Rainy
2024-10-29,Kolkata,167.52,123.72,87.14,80.72,2.47,60.77,90.76,Foggy
2024-10-29,Chennai,89.76,222.07,33.4,10.94,5.59,111.97,87.34,Cloudy
2024-10-29,Hyderabad,202.39,240.51,107.94,96.57,6.08,99.98,134.7,Cloudy
2024-10-29,Pune,195.42,278.92,81.78,29.89,3.73,95.41,119.79,Clear
2024-10-29,Ahmedabad,159.28,264.82,41.33,76.26,2.63,131.32,116.55,Foggy
2024-10-29,Jaipur,115.99,132.53,102.86,74.65,2.56,85.14,89.46,Rainy
2024-10-29,Lucknow,97.22,30.9,49.38,21.53,8.31,88.67,61.8,Cloudy
2024-10-28,Delhi,93.15,125.78,143.64,89.67,3.21,78.6,93.82,Cloudy
2024-10-28,Mumbai,198.1,177.41,18.77,54.29,9.81,116.04,110.45,Cloudy
2024-10-28,Bangalore,167.56,148.84,94.24,39.9,0.83,114.53,95.56,Clear
2024-10-28,Kolkata,91.38,174.88,60.7,53.28,2.42,61.85,77.72,Clear
2024-10-28,Chennai,41.93,118.09,10.76,55.88,3.15,81.73,56.65,Cloudy
2024-10-28,Hyderabad,65.86,200.24,65.6,20.24,4.9,159.21,93.36,Cloudy
2024-10-28,Pune,165.69,263.36,107.13,68.5,6.91,41.75,119.26,Clear
2024-10-28,Ahmedabad,209.44,190.52,145.5,72.12,4.12,79.25,123.01,Hazy
2024-10-28,Jaipur,150.34,168.79,71.24,60.58,7.31,159.09,113.86,Rainy
2024-10-28,Lucknow,112.35,121.25,135.88,36.21,2.01,43.1,78.15,Cloudy
2024-10-27,Delhi,186.42,116.6,38.83,77.67,3.55,131.14,97.69,Clear
2024-10-27,Mumbai,149.64,30.19,125.53,53.05,5.96,57.58,79.27,Foggy
2024-10-27,Bangalore,137.12,204.86,142.68,99.28,8.68,104.04,129.13,Hazy
2024-10-27,Kolkata,112.93,156.69,135.34,50.0,3.68,160.83,108.77,Foggy
2024-10-27,Chennai,102.85,106.29,149.2,64.12,4.68,21.61,81.81,Rainy
2024-10-27,Hyderabad,84.84,254.64,93.77,45.16,7.7,124.29,113.28,Rainy
2024-10-27,Pune,164.2,65.72,60.07,62.07,4.59,38.17,72.69,Rainy
2024-10-27,Ahmedabad,102.61,251.03,94.98,9.64,4.88,165.96,112.17,Foggy
2024-10-27,Jaipur,193.8,299.3,19.96,11.16,3.11,166.11,120.24,Rainy
2024-10-27,Lucknow,163.13,250.14,102.71,26.74,1.41,113.47,111.72,Rainy
2024-10-26,Delhi,233.16,184.54,59.3,58.89,9.9,99.95,122.47,Cloudy
2024-10-26,Mumbai,111.31,119.5,130.59,50.94,0.96,14.4,72.72,Cloudy
2024-10-26,Bangalore,128.18,169.76,147.68,83.43,5.39,52.4,105.89,Clear
2024-10-26,Kolkata,206.11,282.67,90.56,65.1,2.52,62.12,121.96,Foggy
2024-10-26,Chennai,106.37,223.55,124.72,23.1,5.93,13.26,91.72,Hazy
2024-10-26,Hyderabad,69.76,276.32,51.45,51.61,1.99,55.4,87.41,Clear
2024-10-26,Pune,131.85,257.39,89.09,45.0,6.82,137.94,121.58,Cloudy
2024-10-26,Ahmedabad,25.38,88.14,31.84,48.87,5.71,36.33,47.94,Hazy
2024-10-26,Jaipur,20.54,173.46,27.03,7.96,8.36,178.61,81.87,Foggy
2024-10-26,Lucknow,96.52,240.11,147.45,81.56,4.89,25.58,106.69,Cloudy
2024-10-25,Delhi,207.18,152.58,79.39,88.55,8.56,40.85,109.02,Foggy
2024-10-25,Mumbai,38.76,32.15,146.22,28.69,8.8,58.8,65.44,Rainy
2024-10-25,Bangalore,91.39,58.17,93.73,74.66,1.72,92.3,71.24,Rainy
2024-10-25,Kolkata,191.76,127.44,131.43,31.72,4.57,29.31,92.89,Hazy
2024-10-25,Chennai,214.98,132.62,121.16,98.77,6.47,170.75,133.83,Cloudy
2024-10-25,Hyderabad,180.45,166.5,24.79,74.35,3.1,111.44,98.09,Rainy
2024-10-25,Pune,54.64,226.59,60.98,38.98,2.2,164.14,94.56,Hazy
2024-10-25,Ahmedabad,130.9,79.52,106.43,34.45,6.42,75.55,81.84,Rainy
2024-10-25,Jaipur,206.3,113.94,53.38,83.88,4.33,96.45,99.54,Clear
2024-10-25,Lucknow,57.05,103.74,15.02,45.78,9.73,176.12,82.5,Foggy
2024-10-24,Delhi,193.77,166.84,29.62,33.07,9.14,60.39,95.85,Clear
2024-10-24,Mumbai,197.97,215.4,109.09,42.8,6.82,145.69,129.86,Rainy
2024-10-24,Bangalore,23.79,80.3,38.54,88.45,9.32,112.3,72.76,Hazy
2024-10-24,Kolkata,30.93,200.9,140.83,53.65,2.31,68.72,86.36,Hazy
2024-10-24,Chennai,184.75,163.46,37.3,36.03,8.65,153.83,110.31,Clear
2024-10-24,Hyderabad,118.89,68.28,21.29,14.21,4.54,121.15,64.87,Hazy
2024-10-24,Pune,30.97,133.1,17.02,95.33,7.58,172.6,87.47,Hazy
2024-10-24,Ahmedabad,103.35,168.43,52.34,62.27,8.49,160.24,105.25,Foggy
2024-10-24,Jaipur,240.03,151.76,117.26,69.41,3.44,66.52,113.23,Hazy
2024-10-24,Lucknow,166.77,202.23,89.17,34.17,7.68,115.71,114.14,Rainy
2024-10-23,Delhi,131.96,98.85,64.44,53.15,0.77,39.45,65.92,Hazy
2024-10-23,Mumbai,42.89,169.12,30.01,65.88,9.2,151.06,91.83,Cloudy
2024-10-23,Bangalore,34.78,241.56,52.39,69.32,6.85,56.03,87.1,Foggy
2024-10-23,Kolkata,129.12,57.88,115.46,51.07,2.5,174.72,92.21,Hazy
2024-10-23,Chennai,215.86,203.69,69.56,49.77,6.82,122.16,121.54,Clear
2024-10-23,Hyderabad,162.59,66.67,58.66,14.62,4.29,174.12,86.59,Foggy
2024-10-23,Pune,126.29,181.07,115.59,74.51,4.77,48.96,99.02,Foggy
2024-10-23,Ahmedabad,43.51,249.47,48.21,55.08,2.57,72.08,82.34,Rainy
2024-10-23,Jaipur,48.4,124.09,50.48,77.29,4.26,18.02,60.15,Hazy
2024-10-23,Lucknow,83.92,237.15,53.49,89.7,6.36,151.23,113.18,Rainy
2024-10-22,Delhi,43.5,138.37,39.52,65.04,3.45,73.5,65.74,Foggy
2024-10-22,Mumbai,138.26,263.7,42.02,6.96,2.7,40.22,86.36,Hazy
2024-10-22,Bangalore,212.14,36.36,130.18,61.5,8.57,90.53,102.73,Foggy
2024-10-22,Kolkata,43.84,75.96,70.97,58.26,1.29,106.74,61.44,Clear
2024-10-22,Chennai,125.64,179.9,43.44,63.17,4.7,171.46,105.1,Clear
2024-10-22,Hyderabad,22.12,259.99,122.97,83.36,6.47,113.05,111.03,Clear
2024-10-22,Pune,81.6,123.44,47.27,44.08,6.64,114.72,79.58,Clear
2024-10-22,Ahmedabad,219.92,251.52,108.72,93.14,7.2,162.09,151.23,Foggy
2024-10-22,Jaipur,25.98,288.19,100.04,21.1,6.93,139.24,107.31,Hazy
2024-10-22,Lucknow,160.67,100.55,69.78,67.35,2.19,93.84,85.68,Cloudy
2024-10-21,Delhi,78.49,190.27,21.89,83.76,3.93,41.78,75.92,Foggy
2024-10-21,Mumbai,162.12,289.72,132.35,33.28,6.86,32.85,119.82,Rainy
2024-10-21,Bangalore,165.76,202.68,130.51,57.04,0.87,149.32,119.0,Rainy
2024-10-21,Kolkata,50.24,265.56,149.89,63.01,4.9,89.21,111.15,Hazy
2024-10-21,Chennai,41.09,219.23,142.35,75.15,1.16,88.47,96.31,Foggy
2024-10-21,Hyderabad,202.34,105.95,103.78,20.27,6.78,103.02,100.53,Rainy
2024-10-21,Pune,150.54,163.91,114.29,71.19,6.97,141.64,118.55,Foggy
2024-10-21,Ahmedabad,205.84,194.66,133.91,31.32,0.81,25.79,99.94,Hazy
2024-10-21,Jaipur,145.9,227.26,142.02,21.97,1.29,28.59,96.44,Foggy
2024-10-21,Lucknow,46.9,93.67,131.56,43.45,2.34,98.62,72.93,Clear
2024-10-20,Delhi,72.53,186.13,32.62,62.69,4.0,39.48,72.24,Foggy
2024-10-20,Mumbai,69.61,58.35,60.01,9.43,6.79,30.4,49.28,Clear
2024-10-20,Bangalore,155.59,125.32,13.04,18.75,4.63,107.59,77.77,Foggy
2024-10-20,Kolkata,43.23,171.02,72.7,86.23,4.39,95.11,85.36,Hazy
2024-10-20,Chennai,192.93,97.96,116.96,24.28,4.56,170.22,107.99,Foggy
2024-10-20,Hyderabad,136.47,214.62,44.76,97.79,1.14,31.54,89.43,Rainy
2024-10-20,Pune,186.59,87.6,20.05,79.59,4.32,20.02,72.84,Cloudy
2024-10-20,Ahmedabad,224.7,287.74,126.38,68.32,5.52,154.31,152.78,Cloudy
2024-10-20,Jaipur,188.88,63.77,10.16,66.71,4.03,34.47,67.38,Clear
2024-10-20,Lucknow,151.79,78.29,118.92,92.4,4.24,173.22,109.5,Foggy
2024-10-19,Delhi,143.06,179.36,64.84,35.48,3.09,130.24,97.31,Cloudy
2024-10-19,Mumbai,197.71,183.24,144.76,86.61,8.49,146.78,140.67,Rainy
2024-10-19,Bangalore,80.01,294.31,44.42,82.1,9.9,55.02,109.14,Clear
2024-10-19,Kolkata,24.18,88.55,122.61,92.6,3.05,125.92,80.73,Cloudy
2024-10-19,Chennai,24.19,294.06,89.06,66.04,7.95,75.75,104.77,Rainy
2024-10-19,Hyderabad,192.52,176.66,22.5,18.47,1.64,174.65,100.2,Cloudy
2024-10-19,Pune,187.07,31.05,132.36,54.04,1.31,179.3,99.49,Hazy
2024-10-19,Ahmedabad,194.13,199.42,48.22,60.3,1.96,81.35,100.5,Cloudy
2024-10-19,Jaipur,40.57,205.21,20.04,74.11,2.75,105.94,78.89,Hazy
2024-10-19,Lucknow,59.69,127.15,51.6,81.66,6.85,67.6,76.03,Foggy
2024-10-18,Delhi,173.72,295.32,81.23,29.52,1.22,166.53,126.42,Cloudy
2024-10-18,Mumbai,47.72,164.46,86.31,51.92,6.12,102.75,85.73,Clear
2024-10-18,Bangalore,21.47,105.77,46.08,75.87,2.99,139.9,69.83,Cloudy
2024-10-18,Kolkata,167.25,158.9,27.35,22.35,9.59,131.92,100.61,Cloudy
2024-10-18,Chennai,221.23,97.93,51.35,48.07,6.08,17.74,82.85,Rainy
2024-10-18,Hyderabad,88.11,191.61,44.2,48.0,5.0,140.36,93.71,Foggy
2024-10-18,Pune,73.43,142.36,66.51,54.96,3.86,119.23,82.52,Hazy
2024-10-18,Ahmedabad,62.32,133.36,76.63,19.22,9.21,64.6,74.7,Rainy
2024-10-18,Jaipur,61.77,290.51,63.02,19.2,7.47,85.41,99.1,Clear
2024-10-18,Lucknow,225.05,159.28,57.73,46.45,7.63,136.91,116.95,Hazy
2024-10-17,Delhi,217.05,136.48,91.03,78.39,5.8,13.12,99.01,Cloudy
2024-10-17,Mumbai,29.31,91.0,17.94,45.81,3.86,172.39,65.84,Clear
2024-10-17,Bangalore,109.45,237.65,114.11,36.19,7.08,109.08,112.88,Rainy
2024-10-17,Kolkata,159.88,46.59,85.27,13.37,4.7,64.65,69.46,Clear
2024-10-17,Chennai,192.42,78.64,25.05,41.64,4.91,19.88,67.79,Clear
2024-10-17,Hyderabad,224.66,115.8,34.5,86.6,9.6,118.42,112.66,Hazy
2024-10-17,Pune,69.64,269.27,86.24,34.61,7.1,10.31,90.18,Rainy
2024-10-17,Ahmedabad,133.81,208.17,104.05,35.02,6.95,157.54,118.01,Hazy
2024-10-17,Jaipur,167.7,162.09,112.91,35.57,5.71,145.26,113.44,Rainy
2024-10-17,Lucknow,82.9,169.41,148.23,96.82,4.93,122.43,111.51,Clear
2024-10-16,Delhi,136.53,87.6,15.53,66.09,9.84,108.07,85.37,Foggy
2024-10-16,Mumbai,213.43,42.18,76.89,73.47,4.33,39.64,81.48,Rainy
2024-10-16,Bangalore,161.38,175.4,67.83,43.32,3.36,10.41,81.99,Clear
2024-10-16,Kolkata,83.85,272.69,67.33,5.9,7.08,163.21,110.63,Cloudy
2024-10-16,Chennai,173.12,295.44,50.31,95.62,5.11,123.67,131.54,Foggy
2024-10-16,Hyderabad,120.81,218.28,140.01,54.8,0.87,106.6,108.2,Hazy
2024-10-16,Pune,95.51,115.48,132.79,87.08,6.68,162.52,110.03,Foggy
2024-10-16,Ahmedabad,96.44,233.23,79.54,91.49,7.23,177.04,125.01,Rainy
2024-10-16,Jaipur,170.48,267.79,20.33,62.0,6.42,25.02,101.64,Clear
2024-10-16,Lucknow,21.61,131.84,43.59,69.69,6.35,18.84,58.18,Hazy
2024-10-15,Delhi,141.93,196.34,111.32,44.74,0.74,12.12,85.64,Hazy
2024-10-15,Mumbai,58.67,71.81,102.92,63.14,1.63,11.95,54.13,Foggy
2024-10-15,Bangalore,110.35,198.86,47.5,97.73,8.74,115.47,109.55,Rainy
2024-10-15,Kolkata,234.12,245.65,109.27,14.01,8.65,144.43,139.0,Clear
2024-10-15,Chennai,33.07,63.22,107.18,5.82,2.25,125.19,59.5,Clear
2024-10-15,Hyderabad,191.51,284.52,93.86,26.69,2.21,126.02,124.12,Cloudy
2024-10-15,Pune,30.34,164.04,20.56,84.63,8.3,151.6,89.03,Rainy
2024-10-15,Ahmedabad,30.28,190.97,143.35,69.42,8.89,153.3,112.7,Rainy
2024-10-15,Jaipur,236.98,62.35,51.42,24.65,7.34,139.01,97.97,Rainy
2024-10-15,Lucknow,68.36,246.13,47.59,40.63,8.83,104.82,99.31,Foggy
2024-10-14,Delhi,152.09,128.93,34.46,5.98,9.16,91.44,84.08,Clear
2024-10-14,Mumbai,136.36,143.87,100.99,77.08,3.81,133.65,105.01,Cloudy
2024-10-14,Bangalore,46.09,194.82,119.5,36.72,5.65,66.05,86.61,Rainy
2024-10-14,Kolkata,247.3,263.39,116.29,37.55,3.44,117.53,136.08,Cloudy
2024-10-14,Chennai,139.7,81.53,13.82,19.89,2.02,30.94,51.01,Foggy
2024-10-14,Hyderabad,137.2,61.17,128.96,93.66,4.74,27.63,82.67,Hazy
2024-10-14,Pune,82.88,235.4,125.65,46.56,8.96,81.34,110.24,Foggy
2024-10-14,Ahmedabad,43.81,242.18,53.44,20.31,4.54,67.33,78.74,Rainy
2024-10-14,Jaipur,88.6,208.19,99.72,50.83,2.55,139.5,102.06,Foggy
2024-10-14,Lucknow,183.0,50.05,42.24,95.56,3.86,72.72,80.36,Foggy
2024-10-13,Delhi,34.13,73.55,98.54,12.34,2.18,24.94,44.22,Cloudy
2024-10-13,Mumbai,121.47,149.13,105.44,55.01,7.19,111.54,102.42,Rainy
2024-10-13,Bangalore,220.57,282.19,127.84,33.05,6.07,146.95,145.22,Clear
2024-10-13,Kolkata,125.62,242.82,145.77,15.67,6.68,132.94,121.6,Rainy
2024-10-13,Chennai,243.18,229.99,63.3,80.45,2.29,108.73,124.76,Cloudy
2024-10-13,Hyderabad,162.14,213.75,62.96,75.57,1.23,102.27,104.83,Hazy
2024-10-13,Pune,55.75,232.07,100.0,96.44,3.27,155.42,112.06,Foggy
2024-10-13,Ahmedabad,153.15,249.99,39.56,21.58,6.52,155.2,114.11,Hazy
2024-10-13,Jaipur,237.11,34.31,46.34,11.24,5.34,57.14,73.26,Clear
2024-10-13,Lucknow,239.67,80.27,22.09,51.19,9.21,37.49,87.13,Cloudy
2024-10-12,Delhi,160.05,221.67,66.34,34.62,7.35,80.52,106.12,Cloudy
2024-10-12,Mumbai,29.69,171.55,59.47,23.47,5.82,62.58,67.49,Foggy
2024-10-12,Bangalore,231.12,284.93,122.52,12.71,6.35,143.07,142.97,Foggy
2024-10-12,Kolkata,158.86,144.25,11.9,57.16,2.4,156.7,92.14,Foggy
2024-10-12,Chennai,228.18,201.01,88.95,12.26,8.73,40.54,109.71,Cloudy
2024-10-12,Hyderabad,208.76,154.65,78.63,63.33,1.98,176.64,116.97,Cloudy
2024-10-12,Pune,41.28,92.87,82.61,49.45,2.44,177.25,77.98,Foggy
2024-10-12,Ahmedabad,57.59,45.56,78.08,26.27,4.31,80.13,55.12,Clear
2024-10-12,Jaipur,32.23,285.02,39.03,58.62,5.87,46.54,86.69,Foggy
2024-10-12,Lucknow,110.14,111.91,90.76,60.65,7.99,117.59,95.16,Cloudy
2024-10-11,Delhi,43.27,34.95,49.01,78.66,7.01,73.41,58.23,Foggy
2024-10-11,Mumbai,109.43,256.61,132.11,52.74,0.53,117.74,112.32,Cloudy
2024-10-11,Bangalore,92.67,130.65,46.49,69.48,5.5,44.47,73.13,Clear
2024-10-11,Kolkata,214.03,105.88,58.81,55.41,8.81,98.24,103.41,Hazy
2024-10-11,Chennai,245.31,77.0,124.25,78.91,2.5,74.06,104.09,Clear
2024-10-11,Hyderabad,112.33,147.82,63.95,55.85,5.96,167.92,101.25,Hazy
2024-10-11,Pune,214.47,193.41,45.52,35.36,0.55,81.84,96.02,Cloudy
2024-10-11,Ahmedabad,141.1,206.59,136.16,32.45,5.28,72.54,106.94,Cloudy
2024-10-11,Jaipur,111.36,77.96,122.33,72.73,3.9,96.9,86.71,Clear
2024-10-11,Lucknow,171.42,249.0,123.77,97.31,9.5,75.69,135.37,Clear
2024-10-10,Delhi,72.42,117.55,130.99,97.13,2.89,88.54,89.25,Clear
2024-10-10,Mumbai,185.28,154.58,131.72,87.74,0.97,66.41,105.91,Cloudy
2024-10-10,Bangalore,221.95,250.27,64.73,64.86,9.2,102.04,132.64,Clear
2024-10-10,Kolkata,83.28,63.67,118.55,86.4,9.33,177.93,103.86,Foggy
2024-10-10,Chennai,204.65,284.98,104.86,58.71,6.13,36.91,125.23,Rainy
2024-10-10,Hyderabad,170.28,45.78,79.04,66.18,9.21,118.73,95.35,Foggy
2024-10-10,Pune,238.24,296.91,71.04,18.49,8.17,179.7,147.68,Cloudy
2024-10-10,Ahmedabad,143.86,274.98,69.05,78.97,4.41,136.46,124.57,Clear
2024-10-10,Jaipur,90.22,215.52,41.86,41.16,1.81,146.18,92.17,Rainy
2024-10-10,Lucknow,176.18,290.97,108.21,72.92,9.42,103.61,141.02,Cloudy
2024-10-09,Delhi,151.6,173.7,78.49,88.36,6.83,21.12,96.93,Hazy
2024-10-09,Mumbai,222.62,252.39,49.03,44.53,7.49,115.02,126.41,Hazy
2024-10-09,Bangalore,21.02,299.5,109.15,75.19,1.79,106.98,104.96,Hazy
